Time,Quadrant Number,Ball Colour,Type
22.733771944706252,2,yellow,Entry
22.733771944706252,2,white,Exit
22.76705711592837,1,orange,Entry
22.76705711592837,1,green,Exit
22.76705711592837,2,yellow,Entry
22.76705711592837,2,white,Exit
22.80034228715049,1,orange,Entry
22.80034228715049,1,green,Exit
22.80034228715049,2,yellow,Entry
22.80034228715049,2,white,Exit
22.833627458372607,1,orange,Entry
22.833627458372607,1,green,Exit
22.833627458372607,2,yellow,Entry
22.833627458372607,2,white,Exit
22.866912629594722,2,orange,Entry
22.866912629594722,2,green,Exit
22.866912629594722,2,yellow,Entry
22.866912629594722,2,white,Exit
22.90019780081684,2,orange,Entry
22.90019780081684,2,green,Exit
22.90019780081684,2,yellow,Entry
22.90019780081684,2,white,Exit
22.93348297203896,1,orange,Entry
22.93348297203896,1,green,Exit
22.93348297203896,2,yellow,Entry
22.93348297203896,2,white,Exit
22.966768143261074,1,orange,Entry
22.966768143261074,1,green,Exit
22.966768143261074,2,yellow,Entry
22.966768143261074,2,white,Exit
23.000053314483193,1,orange,Entry
23.000053314483193,1,green,Exit
23.000053314483193,2,yellow,Entry
23.000053314483193,2,white,Exit
23.03333848570531,2,orange,Entry
23.03333848570531,2,green,Exit
23.03333848570531,2,yellow,Entry
23.03333848570531,2,white,Exit
23.06662365692743,2,orange,Entry
23.06662365692743,2,green,Exit
23.06662365692743,2,yellow,Entry
23.06662365692743,2,white,Exit
23.099908828149545,1,orange,Entry
23.099908828149545,1,green,Exit
23.099908828149545,2,yellow,Entry
23.099908828149545,2,white,Exit
23.133193999371663,1,orange,Entry
23.133193999371663,1,green,Exit
23.133193999371663,2,yellow,Entry
23.133193999371663,2,white,Exit
23.16647917059378,1,orange,Entry
23.16647917059378,1,green,Exit
23.16647917059378,2,yellow,Entry
23.16647917059378,2,white,Exit
23.199764341815897,1,orange,Entry
23.199764341815897,1,green,Exit
23.199764341815897,2,yellow,Entry
23.199764341815897,2,white,Exit
23.233049513038015,2,orange,Entry
23.233049513038015,2,green,Exit
23.233049513038015,2,yellow,Entry
23.233049513038015,2,white,Exit
23.266334684260134,4,orange,Entry
23.266334684260134,4,green,Exit
23.266334684260134,2,yellow,Entry
23.266334684260134,2,white,Exit
23.299619855482252,2,orange,Entry
23.299619855482252,2,green,Exit
23.299619855482252,2,yellow,Entry
23.299619855482252,2,white,Exit
23.332905026704367,2,orange,Entry
23.332905026704367,2,green,Exit
23.332905026704367,2,yellow,Entry
23.332905026704367,2,white,Exit
23.366190197926485,2,orange,Entry
23.366190197926485,2,green,Exit
23.366190197926485,2,yellow,Entry
23.366190197926485,2,white,Exit
23.399475369148604,2,orange,Entry
23.399475369148604,2,green,Exit
23.399475369148604,2,yellow,Entry
23.399475369148604,2,white,Exit
23.432760540370722,2,orange,Entry
23.432760540370722,2,green,Exit
23.432760540370722,2,yellow,Entry
23.432760540370722,2,white,Exit
23.466045711592837,2,orange,Entry
23.466045711592837,2,green,Exit
23.466045711592837,2,yellow,Entry
23.466045711592837,2,white,Exit
23.499330882814956,2,orange,Entry
23.499330882814956,2,green,Exit
23.499330882814956,2,yellow,Entry
23.499330882814956,2,white,Exit
23.532616054037074,2,orange,Entry
23.532616054037074,2,green,Exit
23.532616054037074,2,yellow,Entry
23.532616054037074,2,white,Exit
23.56590122525919,2,orange,Entry
23.56590122525919,2,green,Exit
23.56590122525919,2,yellow,Entry
23.56590122525919,2,white,Exit
23.599186396481308,2,orange,Entry
23.599186396481308,2,green,Exit
23.599186396481308,2,yellow,Entry
23.599186396481308,2,white,Exit
23.632471567703426,2,orange,Entry
23.632471567703426,2,green,Exit
23.632471567703426,2,yellow,Entry
23.632471567703426,2,white,Exit
23.665756738925545,2,orange,Entry
23.665756738925545,2,green,Exit
23.665756738925545,2,yellow,Entry
23.665756738925545,2,white,Exit
23.69904191014766,2,orange,Entry
23.69904191014766,2,green,Exit
23.69904191014766,2,yellow,Entry
23.69904191014766,4,white,Entry
23.732327081369778,2,orange,Exit
23.732327081369778,2,green,Entry
23.732327081369778,2,yellow,Exit
23.732327081369778,4,white,Exit
23.765612252591897,4,orange,Entry
23.765612252591897,4,green,Exit
23.765612252591897,2,yellow,Entry
23.765612252591897,4,white,Entry
23.79889742381401,4,orange,Exit
23.79889742381401,4,green,Entry
23.79889742381401,2,yellow,Exit
23.79889742381401,4,white,Exit
23.83218259503613,4,orange,Entry
23.83218259503613,4,green,Exit
23.83218259503613,2,yellow,Entry
23.83218259503613,4,white,Entry
23.86546776625825,2,orange,Exit
23.86546776625825,2,green,Entry
23.86546776625825,2,yellow,Exit
23.86546776625825,4,white,Exit
23.898752937480367,2,orange,Entry
23.898752937480367,2,green,Exit
23.898752937480367,2,yellow,Entry
23.898752937480367,4,white,Entry
23.932038108702482,4,orange,Exit
23.932038108702482,4,green,Entry
23.932038108702482,2,yellow,Exit
23.932038108702482,4,white,Exit
23.9653232799246,2,orange,Entry
23.9653232799246,2,green,Exit
23.9653232799246,2,yellow,Entry
23.9653232799246,4,white,Entry
23.99860845114672,2,orange,Exit
23.99860845114672,2,green,Entry
23.99860845114672,2,yellow,Exit
23.99860845114672,4,white,Exit
24.031893622368834,2,orange,Entry
24.031893622368834,2,green,Exit
24.031893622368834,2,yellow,Entry
24.031893622368834,4,white,Entry
24.065178793590952,2,orange,Exit
24.065178793590952,2,green,Entry
24.065178793590952,2,yellow,Exit
24.065178793590952,4,white,Exit
24.09846396481307,2,orange,Entry
24.09846396481307,2,green,Exit
24.09846396481307,2,yellow,Entry
24.09846396481307,4,white,Entry
24.13174913603519,2,orange,Exit
24.13174913603519,2,green,Entry
24.13174913603519,2,yellow,Exit
24.13174913603519,4,white,Exit
24.165034307257304,2,orange,Entry
24.165034307257304,2,green,Exit
24.165034307257304,2,yellow,Entry
24.165034307257304,4,white,Entry
24.198319478479423,2,orange,Exit
24.198319478479423,2,green,Entry
24.198319478479423,2,yellow,Exit
24.198319478479423,4,white,Exit
24.23160464970154,2,orange,Entry
24.23160464970154,2,green,Exit
24.23160464970154,2,yellow,Entry
24.23160464970154,4,white,Entry
24.26488982092366,2,orange,Exit
24.26488982092366,2,green,Entry
24.26488982092366,2,yellow,Exit
24.26488982092366,4,white,Exit
24.298174992145775,2,orange,Entry
24.298174992145775,2,green,Exit
24.298174992145775,2,yellow,Entry
24.298174992145775,4,white,Entry
24.331460163367893,2,orange,Exit
24.331460163367893,2,green,Entry
24.331460163367893,2,yellow,Exit
24.331460163367893,4,white,Exit
24.364745334590012,2,orange,Entry
24.364745334590012,2,green,Exit
24.364745334590012,2,yellow,Entry
24.364745334590012,4,white,Entry
24.398030505812127,2,orange,Exit
24.398030505812127,2,green,Entry
24.398030505812127,2,yellow,Exit
24.398030505812127,4,white,Exit
24.431315677034245,2,orange,Entry
24.431315677034245,2,green,Exit
24.431315677034245,2,yellow,Entry
24.431315677034245,4,white,Entry
24.464600848256364,2,orange,Exit
24.464600848256364,2,green,Entry
24.464600848256364,2,yellow,Exit
24.464600848256364,4,white,Exit
24.497886019478482,2,orange,Entry
24.497886019478482,2,green,Exit
24.497886019478482,2,yellow,Entry
24.497886019478482,4,white,Entry
24.531171190700597,2,orange,Exit
24.531171190700597,2,green,Entry
24.531171190700597,2,yellow,Exit
24.531171190700597,4,white,Exit
24.564456361922716,2,orange,Entry
24.564456361922716,2,green,Exit
24.564456361922716,2,yellow,Entry
24.564456361922716,4,white,Entry
24.597741533144834,4,orange,Exit
24.597741533144834,4,green,Entry
24.597741533144834,2,yellow,Exit
24.597741533144834,4,white,Exit
24.63102670436695,4,orange,Entry
24.63102670436695,4,green,Exit
24.63102670436695,2,yellow,Entry
24.63102670436695,4,white,Entry
24.664311875589068,2,orange,Exit
24.664311875589068,2,green,Entry
24.664311875589068,2,yellow,Exit
24.664311875589068,4,white,Exit
24.697597046811186,2,orange,Entry
24.697597046811186,2,green,Exit
24.697597046811186,2,yellow,Entry
24.697597046811186,4,white,Entry
24.730882218033305,1,orange,Entry
24.730882218033305,1,green,Exit
24.730882218033305,2,yellow,Exit
24.730882218033305,4,white,Exit
24.76416738925542,2,orange,Entry
24.76416738925542,2,green,Exit
24.76416738925542,2,yellow,Entry
24.76416738925542,4,white,Entry
24.797452560477538,2,orange,Exit
24.797452560477538,2,green,Entry
24.797452560477538,2,yellow,Exit
24.797452560477538,4,white,Exit
24.830737731699656,2,orange,Entry
24.830737731699656,2,green,Exit
24.830737731699656,2,yellow,Entry
24.830737731699656,4,white,Entry
24.864022902921775,2,orange,Exit
24.864022902921775,2,green,Entry
24.864022902921775,2,yellow,Exit
24.864022902921775,4,white,Exit
24.89730807414389,2,orange,Entry
24.89730807414389,2,green,Exit
24.89730807414389,2,yellow,Entry
24.89730807414389,4,white,Entry
24.93059324536601,2,orange,Exit
24.93059324536601,2,green,Entry
24.93059324536601,2,yellow,Exit
24.93059324536601,4,white,Exit
24.963878416588127,2,orange,Entry
24.963878416588127,2,green,Exit
24.963878416588127,2,yellow,Entry
24.963878416588127,4,white,Entry
24.997163587810242,2,orange,Exit
24.997163587810242,2,green,Entry
24.997163587810242,2,yellow,Exit
24.997163587810242,4,white,Exit
25.03044875903236,2,orange,Entry
25.03044875903236,2,green,Exit
25.03044875903236,2,yellow,Entry
25.03044875903236,4,white,Entry
25.06373393025448,2,orange,Exit
25.06373393025448,2,green,Entry
25.06373393025448,2,yellow,Exit
25.06373393025448,4,white,Exit
25.097019101476597,2,orange,Entry
25.097019101476597,2,green,Exit
25.097019101476597,2,yellow,Entry
25.097019101476597,4,white,Entry
25.130304272698712,2,orange,Exit
25.130304272698712,2,green,Entry
25.130304272698712,2,yellow,Exit
25.130304272698712,4,white,Exit
25.16358944392083,2,orange,Entry
25.16358944392083,2,green,Exit
25.16358944392083,2,yellow,Entry
25.16358944392083,4,white,Entry
25.19687461514295,2,orange,Exit
25.19687461514295,2,green,Entry
25.19687461514295,2,yellow,Exit
25.19687461514295,4,white,Exit
25.230159786365064,2,orange,Entry
25.230159786365064,2,green,Exit
25.230159786365064,2,yellow,Entry
25.230159786365064,4,white,Entry
25.263444957587183,2,orange,Exit
25.263444957587183,2,green,Entry
25.263444957587183,2,yellow,Exit
25.263444957587183,4,white,Exit
25.2967301288093,1,orange,Entry
25.2967301288093,1,green,Exit
25.2967301288093,2,yellow,Entry
25.2967301288093,4,white,Entry
25.33001530003142,2,orange,Exit
25.33001530003142,2,green,Entry
25.33001530003142,2,yellow,Exit
25.33001530003142,4,white,Exit
25.363300471253535,2,orange,Entry
25.363300471253535,2,green,Exit
25.363300471253535,2,yellow,Entry
25.363300471253535,4,white,Entry
25.396585642475653,2,orange,Exit
25.396585642475653,2,green,Entry
25.396585642475653,2,yellow,Exit
25.396585642475653,4,white,Exit
25.42987081369777,2,orange,Entry
25.42987081369777,2,green,Exit
25.42987081369777,2,yellow,Entry
25.42987081369777,4,white,Entry
25.463155984919887,2,orange,Exit
25.463155984919887,2,green,Entry
25.463155984919887,2,yellow,Exit
25.463155984919887,4,white,Exit
25.496441156142005,2,orange,Entry
25.496441156142005,2,green,Exit
25.496441156142005,2,yellow,Entry
25.496441156142005,4,white,Entry
25.529726327364124,1,orange,Entry
25.529726327364124,1,green,Exit
25.529726327364124,2,yellow,Exit
25.529726327364124,4,white,Exit
25.563011498586242,2,orange,Entry
25.563011498586242,2,green,Exit
25.563011498586242,2,yellow,Entry
25.563011498586242,4,white,Entry
25.596296669808357,2,orange,Exit
25.596296669808357,2,green,Entry
25.596296669808357,2,yellow,Exit
25.596296669808357,4,white,Exit
25.629581841030475,2,orange,Entry
25.629581841030475,2,green,Exit
25.629581841030475,2,yellow,Entry
25.629581841030475,4,white,Entry
25.662867012252594,2,orange,Exit
25.662867012252594,2,green,Entry
25.662867012252594,2,yellow,Exit
25.662867012252594,4,white,Exit
25.696152183474712,2,orange,Entry
25.696152183474712,2,green,Exit
25.696152183474712,2,yellow,Entry
25.696152183474712,4,white,Entry
25.729437354696827,2,orange,Exit
25.729437354696827,2,green,Entry
25.729437354696827,2,yellow,Exit
25.729437354696827,4,white,Exit
25.762722525918946,2,orange,Entry
25.762722525918946,2,green,Exit
25.762722525918946,2,yellow,Entry
25.762722525918946,4,white,Entry
25.796007697141064,2,orange,Exit
25.796007697141064,2,green,Entry
25.796007697141064,2,yellow,Exit
25.796007697141064,4,white,Exit
25.82929286836318,2,orange,Entry
25.82929286836318,2,green,Exit
25.82929286836318,2,yellow,Entry
25.82929286836318,4,white,Entry
25.862578039585298,1,orange,Entry
25.862578039585298,1,green,Exit
25.862578039585298,2,yellow,Exit
25.862578039585298,4,white,Exit
25.895863210807416,1,orange,Entry
25.895863210807416,1,green,Exit
25.895863210807416,2,yellow,Entry
25.895863210807416,4,white,Entry
25.929148382029535,1,orange,Entry
25.929148382029535,1,green,Exit
25.929148382029535,2,yellow,Exit
25.929148382029535,4,white,Exit
25.96243355325165,1,orange,Entry
25.96243355325165,1,green,Exit
25.96243355325165,2,yellow,Entry
25.96243355325165,4,white,Entry
25.995718724473768,1,orange,Entry
25.995718724473768,1,green,Exit
25.995718724473768,2,yellow,Exit
25.995718724473768,4,white,Exit
26.029003895695887,1,orange,Entry
26.029003895695887,1,green,Exit
26.029003895695887,2,yellow,Entry
26.029003895695887,4,white,Entry
26.062289066918,1,orange,Entry
26.062289066918,1,green,Exit
26.062289066918,2,yellow,Exit
26.062289066918,4,white,Exit
26.09557423814012,1,orange,Entry
26.09557423814012,1,green,Exit
26.09557423814012,2,yellow,Entry
26.09557423814012,4,white,Entry
26.12885940936224,1,orange,Entry
26.12885940936224,1,green,Exit
26.12885940936224,2,yellow,Exit
26.12885940936224,4,white,Exit
26.162144580584357,1,orange,Entry
26.162144580584357,1,green,Exit
26.162144580584357,2,yellow,Entry
26.162144580584357,4,white,Entry
26.195429751806472,1,orange,Entry
26.195429751806472,1,green,Exit
26.195429751806472,2,yellow,Exit
26.195429751806472,4,white,Exit
26.22871492302859,1,orange,Entry
26.22871492302859,1,green,Exit
26.22871492302859,2,yellow,Entry
26.22871492302859,4,white,Entry
26.26200009425071,4,orange,Exit
26.26200009425071,4,green,Entry
26.26200009425071,2,yellow,Exit
26.26200009425071,4,white,Exit
26.295285265472828,4,orange,Entry
26.295285265472828,4,green,Exit
26.295285265472828,2,yellow,Entry
26.295285265472828,4,white,Entry
26.328570436694942,4,orange,Exit
26.328570436694942,4,green,Entry
26.328570436694942,2,yellow,Exit
26.328570436694942,2,white,Entry
26.36185560791706,4,orange,Exit
26.36185560791706,4,green,Entry
26.36185560791706,2,yellow,Exit
26.36185560791706,2,white,Entry
26.39514077913918,4,orange,Exit
26.39514077913918,4,green,Entry
26.39514077913918,2,yellow,Exit
26.39514077913918,2,white,Entry
26.428425950361294,4,orange,Exit
26.428425950361294,4,green,Entry
26.428425950361294,2,yellow,Exit
26.428425950361294,2,white,Entry
26.461711121583413,4,orange,Exit
26.461711121583413,4,green,Entry
26.461711121583413,2,yellow,Exit
26.461711121583413,2,white,Entry
26.49499629280553,4,orange,Exit
26.49499629280553,4,green,Entry
26.49499629280553,2,yellow,Exit
26.49499629280553,2,white,Entry
26.52828146402765,4,orange,Exit
26.52828146402765,4,green,Entry
26.52828146402765,2,yellow,Exit
26.52828146402765,2,white,Entry
26.561566635249765,4,orange,Exit
26.561566635249765,4,green,Entry
26.561566635249765,2,yellow,Exit
26.561566635249765,2,white,Entry
26.594851806471883,4,orange,Exit
26.594851806471883,4,green,Entry
26.594851806471883,2,yellow,Exit
26.594851806471883,2,white,Entry
26.628136977694002,4,orange,Exit
26.628136977694002,4,green,Entry
26.628136977694002,2,yellow,Exit
26.628136977694002,2,white,Entry
26.661422148916117,4,orange,Exit
26.661422148916117,4,green,Entry
26.661422148916117,2,yellow,Exit
26.661422148916117,2,white,Entry
26.694707320138235,4,orange,Exit
26.694707320138235,4,green,Entry
26.694707320138235,2,yellow,Exit
26.694707320138235,2,white,Entry
26.727992491360354,4,orange,Exit
26.727992491360354,4,green,Entry
26.727992491360354,2,yellow,Exit
26.727992491360354,2,white,Entry
26.761277662582472,4,orange,Exit
26.761277662582472,4,green,Entry
26.761277662582472,2,yellow,Exit
26.761277662582472,2,white,Entry
26.794562833804587,4,orange,Exit
26.794562833804587,4,green,Entry
26.794562833804587,2,yellow,Exit
26.794562833804587,2,white,Entry
26.827848005026706,4,orange,Exit
26.827848005026706,4,green,Entry
26.827848005026706,2,yellow,Exit
26.827848005026706,2,white,Entry
26.861133176248824,4,orange,Exit
26.861133176248824,4,green,Entry
26.861133176248824,2,yellow,Exit
26.861133176248824,2,white,Entry
26.89441834747094,4,orange,Exit
26.89441834747094,4,green,Entry
26.89441834747094,2,yellow,Exit
26.89441834747094,2,white,Entry
26.927703518693058,4,orange,Exit
26.927703518693058,4,green,Entry
26.927703518693058,2,yellow,Exit
26.927703518693058,2,white,Entry
26.960988689915176,4,orange,Exit
26.960988689915176,4,green,Entry
26.960988689915176,2,yellow,Exit
26.960988689915176,2,white,Entry
26.994273861137295,4,orange,Exit
26.994273861137295,4,green,Entry
26.994273861137295,2,yellow,Exit
26.994273861137295,2,white,Entry
27.02755903235941,4,orange,Exit
27.02755903235941,4,green,Entry
27.02755903235941,2,yellow,Exit
27.02755903235941,2,white,Entry
27.060844203581528,4,orange,Exit
27.060844203581528,4,green,Entry
27.060844203581528,2,yellow,Exit
27.060844203581528,2,white,Entry
27.094129374803646,4,orange,Exit
27.094129374803646,4,green,Entry
27.094129374803646,2,yellow,Exit
27.094129374803646,4,white,Exit
27.127414546025765,4,orange,Entry
27.127414546025765,4,green,Exit
27.127414546025765,2,yellow,Entry
27.127414546025765,4,white,Entry
27.16069971724788,4,orange,Exit
27.16069971724788,4,green,Entry
27.16069971724788,2,yellow,Exit
27.16069971724788,4,white,Exit
27.19398488847,4,orange,Entry
27.19398488847,4,green,Exit
27.19398488847,2,yellow,Entry
27.19398488847,4,white,Entry
27.227270059692117,4,orange,Exit
27.227270059692117,4,green,Entry
27.227270059692117,2,yellow,Exit
27.227270059692117,4,white,Exit
27.260555230914232,4,orange,Entry
27.260555230914232,4,green,Exit
27.260555230914232,2,yellow,Entry
27.260555230914232,2,white,Exit
27.29384040213635,4,orange,Entry
27.29384040213635,4,green,Exit
27.29384040213635,2,yellow,Entry
27.29384040213635,2,white,Exit
27.32712557335847,4,orange,Entry
27.32712557335847,4,green,Exit
27.32712557335847,2,yellow,Entry
27.32712557335847,2,white,Exit
27.360410744580587,4,orange,Entry
27.360410744580587,4,green,Exit
27.360410744580587,2,yellow,Entry
27.360410744580587,2,white,Exit
27.393695915802702,4,orange,Entry
27.393695915802702,4,green,Exit
27.393695915802702,2,yellow,Entry
27.393695915802702,2,white,Exit
27.42698108702482,4,orange,Entry
27.42698108702482,4,green,Exit
27.42698108702482,2,yellow,Entry
27.42698108702482,2,white,Exit
27.46026625824694,4,orange,Entry
27.46026625824694,4,green,Exit
27.46026625824694,2,yellow,Entry
27.46026625824694,2,white,Exit
27.493551429469054,4,orange,Entry
27.493551429469054,4,green,Exit
27.493551429469054,2,yellow,Entry
27.493551429469054,2,white,Exit
27.526836600691173,4,orange,Entry
27.526836600691173,4,green,Exit
27.526836600691173,2,yellow,Entry
27.526836600691173,2,white,Exit
27.56012177191329,4,orange,Entry
27.56012177191329,4,green,Exit
27.56012177191329,2,yellow,Entry
27.56012177191329,2,white,Exit
27.59340694313541,4,orange,Entry
27.59340694313541,4,green,Exit
27.59340694313541,2,yellow,Entry
27.59340694313541,2,white,Exit
27.626692114357525,4,orange,Entry
27.626692114357525,4,green,Exit
27.626692114357525,2,yellow,Entry
27.626692114357525,2,white,Exit
27.659977285579643,4,orange,Entry
27.659977285579643,4,green,Exit
27.659977285579643,2,yellow,Entry
27.659977285579643,2,white,Exit
27.69326245680176,4,orange,Entry
27.69326245680176,4,green,Exit
27.69326245680176,2,yellow,Entry
27.69326245680176,2,white,Exit
27.72654762802388,4,orange,Entry
27.72654762802388,4,green,Exit
27.72654762802388,2,yellow,Entry
27.72654762802388,2,white,Exit
27.759832799245995,4,orange,Entry
27.759832799245995,4,green,Exit
27.759832799245995,2,yellow,Entry
27.759832799245995,2,white,Exit
27.793117970468113,4,orange,Entry
27.793117970468113,4,green,Exit
27.793117970468113,2,yellow,Entry
27.793117970468113,2,white,Exit
27.826403141690232,4,orange,Entry
27.826403141690232,4,green,Exit
27.826403141690232,2,yellow,Entry
27.826403141690232,2,white,Exit
27.859688312912347,4,orange,Entry
27.859688312912347,4,green,Exit
27.859688312912347,2,yellow,Entry
27.859688312912347,2,white,Exit
27.892973484134465,4,orange,Entry
27.892973484134465,4,green,Exit
27.892973484134465,2,yellow,Entry
27.892973484134465,2,white,Exit
27.926258655356584,4,orange,Entry
27.926258655356584,4,green,Exit
27.926258655356584,2,yellow,Entry
27.926258655356584,2,white,Exit
27.959543826578702,4,orange,Entry
27.959543826578702,4,green,Exit
27.959543826578702,2,yellow,Entry
27.959543826578702,2,white,Exit
27.992828997800817,4,orange,Entry
27.992828997800817,4,green,Exit
27.992828997800817,2,yellow,Entry
27.992828997800817,2,white,Exit
28.026114169022936,4,orange,Entry
28.026114169022936,4,green,Exit
28.026114169022936,2,yellow,Entry
28.026114169022936,2,white,Exit
28.059399340245054,4,orange,Entry
28.059399340245054,4,green,Exit
28.059399340245054,2,yellow,Entry
28.059399340245054,4,white,Entry
28.09268451146717,4,orange,Exit
28.09268451146717,4,green,Entry
28.09268451146717,2,yellow,Exit
28.09268451146717,4,white,Exit
28.125969682689288,4,orange,Entry
28.125969682689288,4,green,Exit
28.125969682689288,2,yellow,Entry
28.125969682689288,2,white,Exit
28.159254853911406,4,orange,Entry
28.159254853911406,4,green,Exit
28.159254853911406,2,yellow,Entry
28.159254853911406,2,white,Exit
28.192540025133525,4,orange,Entry
28.192540025133525,4,green,Exit
28.192540025133525,2,yellow,Entry
28.192540025133525,2,white,Exit
28.22582519635564,4,orange,Entry
28.22582519635564,4,green,Exit
28.22582519635564,2,yellow,Entry
28.22582519635564,2,white,Exit
28.259110367577758,4,orange,Entry
28.259110367577758,4,green,Exit
28.259110367577758,2,yellow,Entry
28.259110367577758,2,white,Exit
28.292395538799877,4,orange,Entry
28.292395538799877,4,green,Exit
28.292395538799877,2,yellow,Entry
28.292395538799877,2,white,Exit
28.32568071002199,4,orange,Entry
28.32568071002199,4,green,Exit
28.32568071002199,2,yellow,Entry
28.32568071002199,2,white,Exit
28.35896588124411,4,orange,Entry
28.35896588124411,4,green,Exit
28.35896588124411,2,yellow,Entry
28.35896588124411,2,white,Exit
28.39225105246623,4,orange,Entry
28.39225105246623,4,green,Exit
28.39225105246623,2,yellow,Entry
28.39225105246623,2,white,Exit
28.425536223688347,4,orange,Entry
28.425536223688347,4,green,Exit
28.425536223688347,2,yellow,Entry
28.425536223688347,2,white,Exit
28.458821394910462,4,orange,Entry
28.458821394910462,4,green,Exit
28.458821394910462,2,yellow,Entry
28.458821394910462,2,white,Exit
28.49210656613258,4,orange,Entry
28.49210656613258,4,green,Exit
28.49210656613258,2,yellow,Entry
28.49210656613258,2,white,Exit
28.5253917373547,4,orange,Entry
28.5253917373547,4,green,Exit
28.5253917373547,2,yellow,Entry
28.5253917373547,2,white,Exit
28.558676908576818,4,orange,Entry
28.558676908576818,4,green,Exit
28.558676908576818,2,yellow,Entry
28.558676908576818,2,white,Exit
28.591962079798932,4,orange,Entry
28.591962079798932,4,green,Exit
28.591962079798932,2,yellow,Entry
28.591962079798932,2,white,Exit
28.62524725102105,4,orange,Entry
28.62524725102105,4,green,Exit
28.62524725102105,2,yellow,Entry
28.62524725102105,2,white,Exit
28.65853242224317,4,orange,Entry
28.65853242224317,4,green,Exit
28.65853242224317,2,yellow,Entry
28.65853242224317,2,white,Exit
28.691817593465284,4,orange,Entry
28.691817593465284,4,green,Exit
28.691817593465284,2,yellow,Entry
28.691817593465284,2,white,Exit
28.725102764687403,4,orange,Entry
28.725102764687403,4,green,Exit
28.725102764687403,2,yellow,Entry
28.725102764687403,2,white,Exit
28.75838793590952,4,orange,Entry
28.75838793590952,4,green,Exit
28.75838793590952,2,yellow,Entry
28.75838793590952,2,white,Exit
28.79167310713164,4,orange,Entry
28.79167310713164,4,green,Exit
28.79167310713164,2,yellow,Entry
28.79167310713164,2,white,Exit
28.824958278353755,4,orange,Entry
28.824958278353755,4,green,Exit
28.824958278353755,2,yellow,Entry
28.824958278353755,2,white,Exit
28.858243449575873,4,orange,Entry
28.858243449575873,4,green,Exit
28.858243449575873,2,yellow,Entry
28.858243449575873,2,white,Exit
28.891528620797992,4,orange,Entry
28.891528620797992,4,green,Exit
28.891528620797992,2,yellow,Entry
28.891528620797992,2,white,Exit
28.924813792020107,4,orange,Entry
28.924813792020107,4,green,Exit
28.924813792020107,2,yellow,Entry
28.924813792020107,2,white,Exit
28.958098963242225,4,orange,Entry
28.958098963242225,4,green,Exit
28.958098963242225,2,yellow,Entry
28.958098963242225,2,white,Exit
28.991384134464344,4,orange,Entry
28.991384134464344,4,green,Exit
28.991384134464344,2,yellow,Entry
28.991384134464344,2,white,Exit
29.024669305686462,4,orange,Entry
29.024669305686462,4,green,Exit
29.024669305686462,2,yellow,Entry
29.024669305686462,2,white,Exit
29.057954476908577,4,orange,Entry
29.057954476908577,4,green,Exit
29.057954476908577,2,yellow,Entry
29.057954476908577,2,white,Exit
29.091239648130696,4,orange,Entry
29.091239648130696,4,green,Exit
29.091239648130696,2,yellow,Entry
29.091239648130696,2,white,Exit
29.124524819352814,4,orange,Entry
29.124524819352814,4,green,Exit
29.124524819352814,2,yellow,Entry
29.124524819352814,2,white,Exit
29.157809990574933,4,orange,Entry
29.157809990574933,4,green,Exit
29.157809990574933,2,yellow,Entry
29.157809990574933,2,white,Exit
29.191095161797048,4,orange,Entry
29.191095161797048,4,green,Exit
29.191095161797048,2,yellow,Entry
29.191095161797048,2,white,Exit
29.224380333019166,4,orange,Entry
29.224380333019166,4,green,Exit
29.224380333019166,2,yellow,Entry
29.224380333019166,2,white,Exit
29.257665504241285,4,orange,Entry
29.257665504241285,4,green,Exit
29.257665504241285,2,yellow,Entry
29.257665504241285,2,white,Exit
29.2909506754634,4,orange,Entry
29.2909506754634,4,green,Exit
29.2909506754634,2,yellow,Entry
29.2909506754634,2,white,Exit
29.324235846685518,4,orange,Entry
29.324235846685518,4,green,Exit
29.324235846685518,2,yellow,Entry
29.324235846685518,2,white,Exit
29.357521017907636,4,orange,Entry
29.357521017907636,4,green,Exit
29.357521017907636,2,yellow,Entry
29.357521017907636,2,white,Exit
29.390806189129755,4,orange,Entry
29.390806189129755,4,green,Exit
29.390806189129755,2,yellow,Entry
29.390806189129755,2,white,Exit
29.42409136035187,4,orange,Entry
29.42409136035187,4,green,Exit
29.42409136035187,2,yellow,Entry
29.42409136035187,2,white,Exit
29.45737653157399,4,orange,Entry
29.45737653157399,4,green,Exit
29.45737653157399,2,yellow,Entry
29.45737653157399,2,white,Exit
29.490661702796107,4,orange,Entry
29.490661702796107,4,green,Exit
29.490661702796107,2,yellow,Entry
29.490661702796107,2,white,Exit
29.523946874018222,4,orange,Entry
29.523946874018222,4,green,Exit
29.523946874018222,2,yellow,Entry
29.523946874018222,2,white,Exit
29.55723204524034,4,orange,Entry
29.55723204524034,4,green,Exit
29.55723204524034,2,yellow,Entry
29.55723204524034,2,white,Exit
29.59051721646246,4,orange,Entry
29.59051721646246,4,green,Exit
29.59051721646246,2,yellow,Entry
29.59051721646246,2,white,Exit
29.623802387684577,4,orange,Entry
29.623802387684577,4,green,Exit
29.623802387684577,2,yellow,Entry
29.623802387684577,2,white,Exit
29.657087558906692,4,orange,Entry
29.657087558906692,4,green,Exit
29.657087558906692,2,yellow,Entry
29.657087558906692,2,white,Exit
29.69037273012881,4,orange,Entry
